soc_id	var_id	code	category	title	definition	pref_name_for_society	glottocode	Lat	Long	description	name	region	eco_id	eco_code
SCCS47	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Turks	nucl1301	39.33	34.25	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Western Asia	PrecipitationPredictability	0.617796488
SCCS48	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Gheg	gheg1238	42	20.17	Missing data	NA	Southeastern Europe	PrecipitationPredictability	0.604053057
SCCS49	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Ancient Romans	lati1261	41.67	13.5	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Southeastern Europe	PrecipitationPredictability	0.58798742
SCCS5	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Mbundu	umbu1257	-12.25	16.5	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	South Tropical Africa	PrecipitationPredictability	0.569825805
SCCS50	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Spanish Basques	west1508	43.25	-1.67	Missing data	NA	Southwestern Europe	PrecipitationPredictability	0.641531828
SCCS51	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Irish	iris1253	53.5	-10	Compact and permanent village or town	Compact or permanent village or town	Northern Europe	PrecipitationPredictability	0.76708049
SCCS52	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Sami	nort2671	68.7	21.5	Missing data	NA	Northern Europe	PrecipitationPredictability	0.731691465
SCCS53	SCCS705	2	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Yurak-Samoyeds	nene1249	68	51.5	Seminomadic - bands which wander for at least half the year, but occupy a fixed settlement for some season(s)	Seminomadic	Eastern Europe	PrecipitationPredictability	0.686769175
SCCS54	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Russians	russ1263	52.67	41.33	Missing data	NA	Eastern Europe	PrecipitationPredictability	0.672912313
SCCS55	SCCS705	3	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Abkhaz	abkh1244	43.13	40.77	Neighborhoods of dispersed family settlements	Neighborhoods  of dispersed family settlements	Caucasus	PrecipitationPredictability	0.62747658
SCCS56	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Armenians	nucl1235	40	44.5	Missing data	NA	Caucasus	PrecipitationPredictability	0.653814772
SCCS57	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Kurd	cent1972	36.5	44.5	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Western Asia	PrecipitationPredictability	0.451745288
SCCS58	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Basseri	bass1257	29	53	Missing data	NA	Western Asia	PrecipitationPredictability	0.290920612
SCCS59	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Punjabi	west2386	32.5	74	Compact and permanent village or town	Compact or permanent village or town	Indian Subcontinent	PrecipitationPredictability	0.397476897
SCCS6	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Suku	suku1259	-6	18	Missing data	NA	West-Central Tropical Africa	PrecipitationPredictability	0.677494695
SCCS60	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Madia	mari1414	19.63	80.92	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.549625275
SCCS61	SCCS705	3	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Toda	toda1252	11.5	76.5	Neighborhoods of dispersed family settlements	Neighborhoods  of dispersed family settlements	Indian Subcontinent	PrecipitationPredictability	0.636273301
SCCS62	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Santal	sant1410	23.5	87.17	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.486404492
SCCS63	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Uttar Pradesh	bhoj1244	25.92	83	Compact and permanent village or town	Compact or permanent village or town	Indian Subcontinent	PrecipitationPredictability	0.446910076
SCCS64	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Burusho	buru1296	36.43	74.58	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.600620664
SCCS65	SCCS705	2	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Kazakh	kaza1248	42.5	75.5	Seminomadic - bands which wander for at least half the year, but occupy a fixed settlement for some season(s)	Seminomadic	Middle Asia	PrecipitationPredictability	0.624230961
SCCS66	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Khalka	halh1238	47.17	96.08	Missing data	NA	Mongolia	PrecipitationPredictability	0.666659915
SCCS67	SCCS705	3	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Lolo	sich1238	27.5	103.5	Neighborhoods of dispersed family settlements	Neighborhoods  of dispersed family settlements	China	PrecipitationPredictability	0.664730881
SCCS68	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Lepcha	lepc1244	27.5	89	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.534284911
SCCS69	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Garo	garo1247	26	91	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Indian Subcontinent	PrecipitationPredictability	0.503631168
SCCS7	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Bemba	town1238	-10.5	30.5	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	South Tropical Africa	PrecipitationPredictability	0.719558678
SCCS70	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Maras	mara1382	22.33	93	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.585944256
SCCS71	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Burmese	nucl1310	22	95.67	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Indo-China	PrecipitationPredictability	0.534675439
SCCS72	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Lamet	lame1256	20	100.67	Missing data	NA	Indo-China	PrecipitationPredictability	0.591187325
SCCS73	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Annamese	viet1252	20.5	106.25	Compact and permanent village or town	Compact or permanent village or town	Indo-China	PrecipitationPredictability	0.620375247
SCCS74	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Rade	rade1240	13	108	Missing data	NA	Indo-China	PrecipitationPredictability	0.722892893
SCCS75	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Ancient Khmer	oldk1249	13	103.83	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Indo-China	PrecipitationPredictability	0.68734542
SCCS76	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Thai	thai1261	14	100.85	Missing data	NA	Indo-China	PrecipitationPredictability	0.668414215
SCCS77	SCCS705	1	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Semang	kens1248	5	101.25	Fully migratory or nomadic bands	Fully migratory or nomadic bands	Malesia	PrecipitationPredictability	0.682639897
SCCS78	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Nicobarese	carn1240	7	93.75	Missing data	NA	Indo-China	PrecipitationPredictability	0.603834712
SCCS79	SCCS705	2	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Andamanese	akab1249	12	93	Seminomadic - bands which wander for at least half the year, but occupy a fixed settlement for some season(s)	Seminomadic	Indo-China	PrecipitationPredictability	0.589804953
SCCS8	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Nyakyusa	nyak1261	-9.5	34	Missing data	NA	South Tropical Africa	PrecipitationPredictability	0.728508561
SCCS80	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Vedda	vedd1240	7.75	81.25	Missing data	NA	Indian Subcontinent	PrecipitationPredictability	0.632752036
SCCS81	SCCS705	4	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Tanala	tana1285	-22	48	Separated hamlets, where several form more or less a single permanent community	Seperated hamlets	Western Indian Ocean	PrecipitationPredictability	0.64028757
SCCS82	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Negri Sembilan	nege1240	2.58	102.25	Missing data	NA	Malesia	PrecipitationPredictability	0.728091655
SCCS83	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Javanese	java1254	-7.7	112.22	Compact and permanent village or town	Compact or permanent village or town	Malesia	PrecipitationPredictability	0.654488941
SCCS84	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Balinese	bali1278	-8.5	115.33	Missing data	NA	Malesia	PrecipitationPredictability	0.625700618
SCCS85	SCCS705	6	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Iban	iban1264	2	113	Complex settlements surrounded by homesteads or hamlets considered part of the community	Complex settlements surrounded by homesteads or hamlets	Malesia	PrecipitationPredictability	0.684465027
SCCS86	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Badjau Tawi-Tawi	sout2918	5	120	Missing data	NA	Malesia	PrecipitationPredictability	0.699791859
SCCS87	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Toradja	pamo1252	-2	121	Compact and permanent village or town	Compact or permanent village or town	Malesia	PrecipitationPredictability	0.669679837
SCCS88	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Tobelorese	tobe1252	2	127.94	Missing data	NA	Malesia	PrecipitationPredictability	0.670631649
SCCS89	SCCS705	5	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Alorese	abui1241	-8.33	124.67	Compact and permanent village or town	Compact or permanent village or town	Malesia	PrecipitationPredictability	0.604145283
SCCS9	SCCS705	1	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Hadza	hadz1240	-3.75	35.18	Fully migratory or nomadic bands	Fully migratory or nomadic bands	East Tropical Africa	PrecipitationPredictability	0.667924294
SCCS90	SCCS705	NA	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Tiwi	tiwi1244	-11.38	131	Missing data	NA	Australia	PrecipitationPredictability	0.604742188
SCCS91	SCCS705	1	Gender	Settlement Type	Whyte, M. K. (2015). The status of women in preindustrial societies. Princeton University Press.	Northern Aranda	east2379	-24.25	133.5	Fully migratory or nomadic bands	Fully migratory or nomadic bands	Australia	PrecipitationPredictability	0.452378106
